frame,time_sec,rank,best_class_id,best_class_name,best_score,second_class_id,second_class_name,second_score,third_class_id,third_class_name,third_score,car_score,bus_score,train_score,truck_score,boat_score,left,top,width,height,right,bottom,touches_right_edge,passes_confidence_010,passes_target_class,passes_final_filter
548,18.252,19,0,person,0.000908,14,bird,0.000239,1,bicycle,0.000187,0.000047,0.000001,0.000001,0.000004,0.000022,1075,472,24,39,1099,511,0,0,1,0
548,18.252,20,0,person,0.000808,14,bird,0.000182,8,boat,0.000064,0.000029,0.000001,0.000000,0.000006,0.000064,1129,524,34,60,1163,584,0,0,1,0
549,18.285,1,25,umbrella,0.028005,4,airplane,0.001914,33,kite,0.000883,0.000012,0.000049,0.000043,0.000033,0.000629,1149,388,130,26,1279,414,1,0,0,0
549,18.285,2,25,umbrella,0.024609,4,airplane,0.001727,33,kite,0.000755,0.000116,0.000035,0.000144,0.000050,0.000694,1150,365,129,50,1279,415,1,0,0,0
549,18.285,3,25,umbrella,0.021158,4,airplane,0.001573,8,boat,0.000500,0.000016,0.000035,0.000025,0.000036,0.000500,1149,387,130,27,1279,414,1,0,0,0
549,18.285,4,25,umbrella,0.020557,4,airplane,0.001795,8,boat,0.000653,0.000120,0.000090,0.000243,0.000086,0.000653,1151,385,128,39,1279,424,1,0,0,0
549,18.285,5,25,umbrella,0.017871,4,airplane,0.000726,33,kite,0.000525,0.000015,0.000045,0.000027,0.000026,0.000364,1149,390,130,24,1279,414,1,0,0,0
549,18.285,6,25,umbrella,0.016429,4,airplane,0.002184,8,boat,0.000855,0.000123,0.000099,0.000300,0.000118,0.000855,1150,384,129,37,1279,421,1,0,0,0
549,18.285,7,25,umbrella,0.016321,4,airplane,0.000978,8,boat,0.000406,0.000078,0.000021,0.000081,0.000028,0.000406,1151,367,128,50,1279,417,1,0,0,0
549,18.285,8,25,umbrella,0.013828,4,airplane,0.001559,8,boat,0.000748,0.000131,0.000134,0.000264,0.000163,0.000748,1150,383,129,59,1279,442,1,0,0,0
549,18.285,9,25,umbrella,0.013330,4,airplane,0.000409,8,boat,0.000344,0.000009,0.000027,0.000026,0.000032,0.000344,1148,388,131,77,1279,465,1,0,0,0
549,18.285,10,25,umbrella,0.011712,4,airplane,0.000255,8,boat,0.000220,0.000007,0.000013,0.000007,0.000019,0.000220,1148,388,131,74,1279,462,1,0,0,0
549,18.285,11,25,umbrella,0.007824,33,kite,0.000125,4,airplane,0.000125,0.000006,0.000016,0.000016,0.000016,0.000116,1149,390,129,76,1278,466,1,0,0,0
549,18.285,12,4,airplane,0.007557,25,umbrella,0.006027,8,boat,0.000651,0.000382,0.000103,0.000290,0.000306,0.000651,1148,383,131,155,1279,538,1,0,0,0
549,18.285,13,4,airplane,0.007422,25,umbrella,0.003368,8,boat,0.000452,0.000173,0.000085,0.000241,0.000214,0.000452,1150,378,129,58,1279,436,1,0,0,0
549,18.285,14,25,umbrella,0.007321,4,airplane,0.000760,33,kite,0.000397,0.000034,0.000020,0.000021,0.000037,0.000258,1147,367,132,48,1279,415,1,0,0,0
549,18.285,15,25,umbrella,0.006591,8,boat,0.000133,37,surfboard,0.000099,0.000005,0.000018,0.000015,0.000017,0.000133,1149,391,124,54,1273,445,1,0,0,0
549,18.285,16,25,umbrella,0.006332,4,airplane,0.000365,8,boat,0.000248,0.000050,0.000024,0.000061,0.000032,0.000248,1150,361,129,55,1279,416,1,0,0,0
549,18.285,17,0,person,0.005623,14,bird,0.001222,56,chair,0.000208,0.000011,0.000000,0.000000,0.000001,0.000035,1151,558,29,48,1180,606,0,0,1,0
549,18.285,18,25,umbrella,0.005401,4,airplane,0.000337,8,boat,0.000190,0.000016,0.000007,0.000006,0.000014,0.000190,1144,369,135,46,1279,415,1,0,0,0
549,18.285,19,25,umbrella,0.005387,4,airplane,0.002179,8,boat,0.001158,0.000188,0.000157,0.000296,0.000240,0.001158,1149,381,130,56,1279,437,1,0,0,0
549,18.285,20,25,umbrella,0.004892,4,airplane,0.000802,8,boat,0.000601,0.000172,0.000111,0.000156,0.000232,0.000601,1150,388,129,102,1279,490,1,0,0,0
550,18.318,1,4,airplane,0.009710,25,umbrella,0.002293,8,boat,0.002221,0.000041,0.000257,0.000284,0.000160,0.002221,1166,385,113,53,1279,438,1,0,0,0
550,18.318,2,4,airplane,0.007589,8,boat,0.001610,25,umbrella,0.000967,0.000257,0.000265,0.000839,0.000437,0.001610,1170,386,109,64,1279,450,1,0,0,0
550,18.318,3,58,potted plant,0.005780,15,cat,0.000031,55,cake,0.000027,0.000001,0.000000,0.000002,0.000001,0.000002,634,73,440,403,1074,476,0,0,0,0
550,18.318,4,4,airplane,0.005401,25,umbrella,0.001826,8,boat,0.001204,0.000307,0.000345,0.000570,0.000469,0.001204,1171,386,108,74,1279,460,1,0,0,0
550,18.318,5,58,potted plant,0.005004,15,cat,0.000067,75,vase,0.000043,0.000002,0.000000,0.000002,0.000002,0.000003,635,70,440,408,1075,478,0,0,0,0
550,18.318,6,4,airplane,0.004691,25,umbrella,0.002608,8,boat,0.001437,0.000202,0.000545,0.000822,0.000646,0.001437,1172,384,107,80,1279,464,1,0,0,0
550,18.318,7,58,potted plant,0.004548,23,giraffe,0.000043,15,cat,0.000037,0.000002,0.000001,0.000003,0.000005,0.000002,632,73,446,393,1078,466,0,0,0,0
550,18.318,8,58,potted plant,0.004505,15,cat,0.000042,55,cake,0.000036,0.000001,0.000000,0.000001,0.000001,0.000001,633,71,445,402,1078,473,0,0,0,0
550,18.318,9,4,airplane,0.004171,8,boat,0.000674,6,train,0.000277,0.000075,0.000080,0.000277,0.000134,0.000674,1172,377,107,88,1279,465,1,0,0,0
550,18.318,10,4,airplane,0.003879,8,boat,0.000613,6,train,0.000279,0.000106,0.000064,0.000279,0.000138,0.000613,1172,384,107,172,1279,556,1,0,0,0
550,18.318,11,4,airplane,0.003527,25,umbrella,0.002730,8,boat,0.000769,0.000016,0.000112,0.000071,0.000052,0.000769,1169,388,110,25,1279,413,1,0,0,0
550,18.318,12,58,potted plant,0.003165,15,cat,0.000087,55,cake,0.000063,0.000001,0.000000,0.000001,0.000001,0.000002,635,70,443,407,1078,477,0,0,0,0
550,18.318,13,4,airplane,0.002542,8,boat,0.001309,7,truck,0.001238,0.000247,0.000429,0.000551,0.001238,0.001309,1170,387,109,99,1279,486,1,0,0,0
550,18.318,14,25,umbrella,0.002278,4,airplane,0.001626,37,surfboard,0.000676,0.000008,0.000120,0.000037,0.000024,0.000568,1170,388,109,24,1279,412,1,0,0,0
550,18.318,15,58,potted plant,0.002247,15,cat,0.000241,16,dog,0.000116,0.000001,0.000000,0.000002,0.000001,0.000001,635,71,439,403,1074,474,0,0,0,0
550,18.318,16,4,airplane,0.002182,7,truck,0.001406,8,boat,0.001097,0.000170,0.000575,0.000751,0.001406,0.001097,1172,385,107,94,1279,479,1,0,0,0
550,18.318,17,25,umbrella,0.002055,4,airplane,0.000394,8,boat,0.000249,0.000008,0.000053,0.000048,0.000040,0.000249,1168,390,111,61,1279,451,1,0,0,0
550,18.318,18,58,potted plant,0.002047,23,giraffe,0.000030,1,bicycle,0.000029,0.000002,0.000001,0.000007,0.000006,0.000004,627,76,450,397,1077,473,0,0,0,0
550,18.318,19,0,person,0.002030,14,bird,0.000951,1,bicycle,0.000345,0.000079,0.000001,0.000002,0.000009,0.000053,1096,472,28,39,1124,511,0,0,1,0
550,18.318,20,4,airplane,0.001811,8,boat,0.000885,7,truck,0.000467,0.000127,0.000145,0.000388,0.000467,0.000885,1133,389,146,119,1279,508,1,0,0,0
551,18.352,1,4,airplane,0.028770,25,umbrella,0.001213,8,boat,0.001026,0.000072,0.000362,0.000409,0.000310,0.001026,1178,385,101,72,1279,457,1,0,0,0
551,18.352,2,4,airplane,0.018801,6,train,0.000413,8,boat,0.000360,0.000052,0.000042,0.000413,0.000177,0.000360,1144,385,135,71,1279,456,1,0,0,0
551,18.352,3,4,airplane,0.014215,8,boat,0.000288,6,train,0.000276,0.000056,0.000029,0.000276,0.000061,0.000288,1137,377,142,80,1279,457,1,0,0,0
551,18.352,4,4,airplane,0.012946,6,train,0.000541,8,boat,0.000302,0.000044,0.000030,0.000541,0.000159,0.000302,1139,385,140,71,1279,456,1,0,0,0
551,18.352,5,4,airplane,0.012347,6,train,0.000724,7,truck,0.000406,0.000066,0.000147,0.000724,0.000406,0.000385,1164,383,115,74,1279,457,1,0,0,0
551,18.352,6,4,airplane,0.009550,6,train,0.000856,7,truck,0.000743,0.000115,0.000119,0.000856,0.000743,0.000450,1157,388,122,73,1279,461,1,0,0,0
551,18.352,7,4,airplane,0.007621,8,boat,0.000408,6,train,0.000302,0.000107,0.000033,0.000302,0.000073,0.000408,1117,387,162,219,1279,606,1,0,0,0
551,18.352,8,4,airplane,0.007178,6,train,0.000900,8,boat,0.000412,0.000086,0.000062,0.000900,0.000265,0.000412,1062,387,217,67,1279,454,1,0,0,0
551,18.352,9,4,airplane,0.006316,25,umbrella,0.001215,8,boat,0.000752,0.000153,0.000311,0.000363,0.000628,0.000752,1180,381,99,75,1279,456,1,0,0,0
551,18.352,10,4,airplane,0.006145,6,train,0.000226,8,boat,0.000113,0.000050,0.000010,0.000226,0.000033,0.000113,862,367,417,98,1279,465,1,0,0,0
551,18.352,11,4,airplane,0.005791,7,truck,0.000997,6,train,0.000942,0.000113,0.000213,0.000942,0.000997,0.000368,1178,388,101,71,1279,459,1,0,0,0
551,18.352,12,4,airplane,0.005122,25,umbrella,0.000405,33,kite,0.000375,0.000019,0.000043,0.000045,0.000032,0.000328,1178,378,101,53,1279,431,1,0,0,0
551,18.352,13,4,airplane,0.004805,6,train,0.000587,8,boat,0.000422,0.000079,0.000075,0.000587,0.000420,0.000422,1110,391,169,92,1279,483,1,0,0,0
551,18.352,14,4,airplane,0.004765,8,boat,0.000390,6,train,0.000305,0.000032,0.000133,0.000305,0.000261,0.000390,1183,387,96,72,1279,459,1,0,0,0
551,18.352,15,4,airplane,0.004296,6,train,0.000503,25,umbrella,0.000376,0.000030,0.000274,0.000503,0.000318,0.000374,1182,387,97,71,1279,458,1,0,0,0
551,18.352,16,0,person,0.003997,13,bench,0.000480,56,chair,0.000262,0.000131,0.000006,0.000007,0.000057,0.000171,1137,481,29,34,1166,515,0,0,1,0
551,18.352,17,4,airplane,0.003551,6,train,0.000222,14,bird,0.000129,0.000090,0.000006,0.000222,0.000027,0.000084,863,247,416,221,1279,468,1,0,0,0
551,18.352,18,4,airplane,0.003322,8,boat,0.000103,33,kite,0.000081,0.000020,0.000007,0.000078,0.000044,0.000103,1144,367,135,91,1279,458,1,0,0,0
551,18.352,19,4,airplane,0.003078,8,boat,0.000419,6,train,0.000296,0.000253,0.000032,0.000296,0.000099,0.000419,915,388,364,240,1279,628,1,0,0,0
551,18.352,20,4,airplane,0.002905,8,boat,0.000200,33,kite,0.000169,0.000010,0.000030,0.000032,0.000012,0.000200,1182,378,97,33,1279,411,1,0,0,0
552,18.385,1,4,airplane,0.009286,6,train,0.002008,8,boat,0.001958,0.000356,0.000213,0.002008,0.000432,0.001958,1163,386,116,27,1279,413,1,0,0,0
552,18.385,2,4,airplane,0.008784,8,boat,0.002837,37,surfboard,0.001047,0.000219,0.000470,0.000299,0.000650,0.002837,1179,387,100,24,1279,411,1,0,0,0
552,18.385,3,4,airplane,0.005885,8,boat,0.001268,6,train,0.001020,0.000326,0.000213,0.001020,0.000391,0.001268,1163,385,116,28,1279,413,1,0,0,0
552,18.385,4,4,airplane,0.004714,6,train,0.000925,8,boat,0.000710,0.000161,0.000195,0.000925,0.000294,0.000710,1162,383,117,31,1279,414,1,0,0,0
552,18.385,5,4,airplane,0.003773,8,boat,0.001044,6,train,0.000426,0.000081,0.000062,0.000426,0.000158,0.001044,1162,369,117,43,1279,412,1,0,0,0
552,18.385,6,4,airplane,0.002903,8,boat,0.000571,6,train,0.000342,0.000129,0.000082,0.000342,0.000195,0.000571,1163,368,116,43,1279,411,1,0,0,0
552,18.385,7,4,airplane,0.002649,8,boat,0.000630,6,train,0.000255,0.000082,0.000051,0.000255,0.000129,0.000630,1162,370,117,43,1279,413,1,0,0,0
552,18.385,8,4,airplane,0.002162,8,boat,0.000603,6,train,0.000503,0.000088,0.000056,0.000503,0.000171,0.000603,1145,391,134,26,1279,417,1,0,0,0
552,18.385,9,4,airplane,0.001958,8,boat,0.000890,33,kite,0.000158,0.000025,0.000075,0.000057,0.000061,0.000890,1164,379,115,32,1279,411,1,0,0,0
552,18.385,10,58,potted plant,0.001492,15,cat,0.000056,55,cake,0.000036,0.000000,0.000000,0.000001,0.000001,0.000001,638,56,467,406,1105,462,0,0,0,0
552,18.385,11,4,airplane,0.001224,8,boat,0.000854,37,surfboard,0.000556,0.000163,0.000180,0.000128,0.000251,0.000854,1183,384,96,27,1279,411,1,0,0,0
552,18.385,12,4,airplane,0.001163,8,boat,0.000124,9,traffic light,0.000073,0.000003,0.000009,0.000016,0.000016,0.000124,1160,391,119,47,1279,438,1,0,0,0
552,18.385,13,58,potted plant,0.001122,15,cat,0.000118,55,cake,0.000059,0.000000,0.000000,0.000001,0.000001,0.000001,638,57,467,408,1105,465,0,0,0,0
552,18.385,14,4,airplane,0.001121,8,boat,0.000688,37,surfboard,0.000190,0.000038,0.000056,0.000033,0.000054,0.000688,1165,380,114,30,1279,410,1,0,0,0
552,18.385,15,58,potted plant,0.001086,15,cat,0.000061,18,sheep,0.000032,0.000001,0.000000,0.000002,0.000001,0.000002,638,55,469,411,1107,466,0,0,0,0
552,18.385,16,58,potted plant,0.001081,15,cat,0.000157,16,dog,0.000058,0.000001,0.000000,0.000002,0.000001,0.000002,640,55,464,402,1104,457,0,0,0,0
552,18.385,17,8,boat,0.001053,7,truck,0.000738,6,train,0.000580,0.000160,0.000197,0.000580,0.000738,0.001053,1087,396,192,197,1279,593,1,0,0,0
552,18.385,18,58,potted plant,0.001024,15,cat,0.000118,54,donut,0.000042,0.000001,0.000000,0.000002,0.000001,0.000002,638,55,471,414,1109,469,0,0,0,0
552,18.385,19,58,potted plant,0.001018,15,cat,0.000039,18,sheep,0.000032,0.000002,0.000001,0.000003,0.000004,0.000002,636,56,469,402,1105,458,0,0,0,0
552,18.385,20,8,boat,0.000863,7,truck,0.000492,6,train,0.000262,0.000155,0.000095,0.000262,0.000492,0.000863,1085,401,194,143,1279,544,1,0,0,0
553,18.418,1,4,airplane,0.012001,8,boat,0.005104,7,truck,0.000949,0.000329,0.000660,0.000503,0.000949,0.005104,1185,378,94,32,1279,410,1,0,0,0
553,18.418,2,0,person,0.009853,14,bird,0.001119,1,bicycle,0.000639,0.000059,0.000000,0.000001,0.000004,0.000036,1086,455,27,57,1113,512,0,0,1,0
553,18.418,3,4,airplane,0.009515,8,boat,0.002887,6,train,0.001630,0.000341,0.000249,0.001630,0.001036,0.002887,1185,388,94,26,1279,414,1,0,0,0
553,18.418,4,4,airplane,0.007823,8,boat,0.002311,6,train,0.000942,0.000418,0.000286,0.000942,0.000880,0.002311,1184,370,95,42,1279,412,1,0,0,0
553,18.418,5,4,airplane,0.007602,8,boat,0.002111,6,train,0.001872,0.000588,0.000441,0.001872,0.001117,0.002111,1184,385,95,28,1279,413,1,0,0,0
553,18.418,6,4,airplane,0.007274,8,boat,0.003032,6,train,0.000951,0.000218,0.000191,0.000951,0.000618,0.003032,1185,368,94,43,1279,411,1,0,0,0
553,18.418,7,0,person,0.006677,1,bicycle,0.000952,14,bird,0.000553,0.000037,0.000000,0.000001,0.000004,0.000024,1084,444,32,63,1116,507,0,0,1,0
553,18.418,8,4,airplane,0.006202,6,train,0.001730,8,boat,0.001459,0.000368,0.000646,0.001730,0.001271,0.001459,1185,382,94,32,1279,414,1,0,0,0
553,18.418,9,4,airplane,0.005016,8,boat,0.001495,6,train,0.000951,0.000330,0.000388,0.000951,0.000931,0.001495,1184,368,95,44,1279,412,1,0,0,0
553,18.418,10,0,person,0.004727,17,horse,0.000247,19,cow,0.000209,0.000060,0.000002,0.000002,0.000022,0.000031,1087,453,29,57,1116,510,0,0,1,0
553,18.418,11,0,person,0.004683,1,bicycle,0.000458,14,bird,0.000299,0.000022,0.000001,0.000001,0.000005,0.000011,1086,440,30,67,1116,507,0,0,1,0
553,18.418,12,0,person,0.004475,14,bird,0.000612,1,bicycle,0.000277,0.000024,0.000000,0.000000,0.000002,0.000018,1083,466,27,51,1110,517,0,0,1,0
553,18.418,13,0,person,0.004119,14,bird,0.001033,18,sheep,0.000328,0.000010,0.000000,0.000000,0.000003,0.000053,1168,481,25,36,1193,517,0,0,1,0
553,18.418,14,4,airplane,0.003420,8,boat,0.002835,7,truck,0.000591,0.000222,0.000266,0.000104,0.000591,0.002835,1185,378,94,32,1279,410,1,0,0,0
553,18.418,15,0,person,0.002828,14,bird,0.000632,1,bicycle,0.000628,0.000048,0.000000,0.000001,0.000004,0.000020,1071,457,35,57,1106,514,0,0,1,0
553,18.418,16,0,person,0.002763,14,bird,0.000441,1,bicycle,0.000395,0.000091,0.000002,0.000002,0.000021,0.000058,1085,458,40,55,1125,513,0,0,1,0
553,18.418,17,0,person,0.002593,1,bicycle,0.000731,14,bird,0.000696,0.000255,0.000001,0.000002,0.000014,0.000103,1088,461,33,46,1121,507,0,0,1,0
553,18.418,18,4,airplane,0.002425,8,boat,0.001099,6,train,0.000448,0.000063,0.000060,0.000448,0.000130,0.001099,1186,377,93,36,1279,413,1,0,0,0
553,18.418,19,0,person,0.002143,1,bicycle,0.000986,14,bird,0.000411,0.000089,0.000001,0.000002,0.000011,0.000062,1088,446,32,56,1120,502,0,0,1,0
553,18.418,20,4,airplane,0.001949,8,boat,0.000685,7,truck,0.000306,0.000065,0.000164,0.000144,0.000306,0.000685,1185,388,94,35,1279,423,1,0,0,0
554,18.452,1,8,boat,0.081784,4,airplane,0.027552,7,truck,0.005226,0.001772,0.001663,0.002089,0.005226,0.081784,1208,384,71,26,1279,410,1,0,0,0
554,18.452,2,8,boat,0.020159,4,airplane,0.004782,7,truck,0.002751,0.000552,0.000594,0.000340,0.002751,0.020159,1208,379,71,30,1279,409,1,0,0,0
554,18.452,3,8,boat,0.018271,4,airplane,0.005796,7,truck,0.002134,0.000809,0.000577,0.000487,0.002134,0.018271,1208,379,71,31,1279,410,1,0,0,0
554,18.452,4,8,boat,0.017733,4,airplane,0.002567,7,truck,0.001948,0.000528,0.000400,0.000164,0.001948,0.017733,1208,378,71,31,1279,409,1,0,0,0
554,18.452,5,4,airplane,0.012940,8,boat,0.012261,6,train,0.002364,0.000818,0.000432,0.002364,0.001804,0.012261,1208,369,71,42,1279,411,1,0,0,0
554,18.452,6,4,airplane,0.007996,8,boat,0.007698,6,train,0.003154,0.001102,0.000681,0.003154,0.002106,0.007698,1207,380,72,32,1279,412,1,0,0,0
554,18.452,7,4,airplane,0.007504,8,boat,0.006575,7,truck,0.002342,0.000954,0.000648,0.002179,0.002342,0.006575,1208,368,71,43,1279,411,1,0,0,0
554,18.452,8,4,airplane,0.005746,8,boat,0.005654,6,train,0.002881,0.001239,0.000909,0.002881,0.002457,0.005654,1208,380,71,32,1279,412,1,0,0,0
554,18.452,9,0,person,0.004637,14,bird,0.001247,1,bicycle,0.000480,0.000031,0.000001,0.000002,0.000005,0.000069,1087,442,31,64,1118,506,0,0,1,0
554,18.452,10,0,person,0.004569,14,bird,0.001527,1,bicycle,0.000639,0.000044,0.000001,0.000001,0.000005,0.000100,1087,445,33,65,1120,510,0,0,1,0
554,18.452,11,0,person,0.003585,14,bird,0.000848,56,chair,0.000436,0.000035,0.000002,0.000002,0.000010,0.000063,1190,488,31,31,1221,519,1,0,1,0
554,18.452,12,0,person,0.003426,14,bird,0.000720,3,motorcycle,0.000152,0.000050,0.000002,0.000004,0.000022,0.000077,1090,448,28,61,1118,509,0,0,1,0
554,18.452,13,4,airplane,0.002917,8,boat,0.001689,6,train,0.000424,0.000082,0.000050,0.000424,0.000145,0.001689,1212,375,67,42,1279,417,1,0,0,0
554,18.452,14,0,person,0.002357,14,bird,0.000493,1,bicycle,0.000224,0.000025,0.000001,0.000002,0.000006,0.000023,1087,440,31,67,1118,507,0,0,1,0
554,18.452,15,0,person,0.002244,14,bird,0.001370,56,chair,0.000382,0.000072,0.000001,0.000002,0.000008,0.000219,1088,449,33,59,1121,508,0,0,1,0
554,18.452,16,8,boat,0.002088,4,airplane,0.001311,6,train,0.000337,0.000098,0.000077,0.000337,0.000227,0.002088,1208,324,71,88,1279,412,1,0,0,0
554,18.452,17,0,person,0.001876,14,bird,0.000879,1,bicycle,0.000332,0.000034,0.000002,0.000002,0.000007,0.000117,1088,445,31,60,1119,505,0,0,1,0
554,18.452,18,0,person,0.001619,14,bird,0.000916,1,bicycle,0.000154,0.000027,0.000000,0.000001,0.000002,0.000041,1087,461,26,56,1113,517,0,0,1,0
554,18.452,19,4,airplane,0.001292,8,boat,0.000315,6,train,0.000118,0.000058,0.000018,0.000118,0.000060,0.000315,885,365,394,75,1279,440,1,0,0,0
554,18.452,20,0,person,0.001199,14,bird,0.000741,1,bicycle,0.000222,0.000079,0.000003,0.000003,0.000020,0.000098,1088,452,44,62,1132,514,0,0,1,0
555,18.485,1,0,person,0.005179,14,bird,0.001025,56,chair,0.000443,0.000135,0.000004,0.000004,0.000040,0.000262,1090,443,29,61,1119,504,0,0,1,0
555,18.485,2,0,person,0.004195,56,chair,0.001514,14,bird,0.000964,0.000047,0.000002,0.000002,0.000007,0.000114,1088,445,32,65,1120,510,0,0,1,0
555,18.485,3,8,boat,0.004048,4,airplane,0.001042,7,truck,0.000522,0.000226,0.000263,0.000146,0.000522,0.004048,1234,380,45,30,1279,410,1,0,0,0
555,18.485,4,0,person,0.003988,14,bird,0.000039,23,giraffe,0.000037,0.000005,0.000002,0.000002,0.000007,0.000020,1205,452,27,65,1232,517,1,0,1,0
555,18.485,5,0,person,0.003673,17,horse,0.000063,14,bird,0.000056,0.000003,0.000001,0.000001,0.000003,0.000016,1204,451,31,68,1235,519,1,0,1,0
555,18.485,6,0,person,0.003423,19,cow,0.000145,14,bird,0.000136,0.000008,0.000001,0.000001,0.000004,0.000028,1204,454,32,64,1236,518,1,0,1,0
555,18.485,7,8,boat,0.003342,4,airplane,0.000473,25,umbrella,0.000345,0.000013,0.000127,0.000222,0.000166,0.003342,1112,333,167,174,1279,507,1,0,0,0
555,18.485,8,58,potted plant,0.003211,74,clock,0.000041,23,giraffe,0.000037,0.000001,0.000001,0.000006,0.000010,0.000008,642,15,531,458,1173,473,0,0,0,0
555,18.485,9,0,person,0.003157,56,chair,0.000736,14,bird,0.000708,0.000034,0.000002,0.000003,0.000009,0.000118,1088,442,30,62,1118,504,0,0,1,0
555,18.485,10,8,boat,0.002602,4,airplane,0.000512,7,truck,0.000167,0.000048,0.000080,0.000035,0.000167,0.002602,1234,378,45,32,1279,410,1,0,0,0
555,18.485,11,58,potted plant,0.002542,74,clock,0.000042,59,bed,0.000029,0.000001,0.000001,0.000006,0.000013,0.000009,639,14,533,462,1172,476,0,0,0,0
555,18.485,12,0,person,0.002505,56,chair,0.001055,14,bird,0.000768,0.000049,0.000002,0.000002,0.000010,0.000228,1090,449,32,59,1122,508,0,0,1,0
555,18.485,13,0,person,0.002280,56,chair,0.000550,14,bird,0.000421,0.000092,0.000004,0.000003,0.000021,0.000176,1089,445,46,71,1135,516,0,0,1,0
555,18.485,14,0,person,0.002161,14,bird,0.000351,56,chair,0.000288,0.000017,0.000002,0.000002,0.000008,0.000051,1088,440,28,64,1116,504,0,0,1,0
555,18.485,15,0,person,0.002111,19,cow,0.000150,56,chair,0.000147,0.000086,0.000026,0.000040,0.000111,0.000143,1214,456,50,64,1264,520,1,0,1,0
555,18.485,16,8,boat,0.001997,4,airplane,0.000644,7,truck,0.000580,0.000204,0.000300,0.000344,0.000580,0.001997,1234,366,45,45,1279,411,1,0,0,0
555,18.485,17,8,boat,0.001877,4,airplane,0.000336,25,umbrella,0.000086,0.000010,0.000017,0.000037,0.000033,0.001877,1160,335,68,102,1228,437,1,0,0,0
555,18.485,18,58,potted plant,0.001760,55,cake,0.000036,74,clock,0.000032,0.000001,0.000001,0.000005,0.000009,0.000006,642,12,529,459,1171,471,0,0,0,0
555,18.485,19,58,potted plant,0.001745,74,clock,0.000033,59,bed,0.000026,0.000001,0.000001,0.000006,0.000012,0.000008,640,11,532,465,1172,476,0,0,0,0
555,18.485,20,6,train,0.001743,4,airplane,0.000229,8,boat,0.000107,0.000066,0.000048,0.001743,0.000062,0.000107,14,388,1124,90,1138,478,0,0,0,0
556,18.518,1,6,train,0.003474,7,truck,0.002941,8,boat,0.000927,0.000444,0.000443,0.003474,0.002941,0.000927,1089,401,190,117,1279,518,1,0,0,0
556,18.518,2,7,truck,0.002513,6,train,0.001870,8,boat,0.001635,0.000288,0.000217,0.001870,0.002513,0.001635,1089,405,190,108,1279,513,1,0,1,0
556,18.518,3,7,truck,0.002424,6,train,0.001850,8,boat,0.001383,0.000598,0.000332,0.001850,0.002424,0.001383,1088,403,191,116,1279,519,1,0,1,0
556,18.518,4,8,boat,0.002364,4,airplane,0.000385,25,umbrella,0.000339,0.000018,0.000028,0.000066,0.000121,0.002364,1163,334,56,165,1219,499,1,0,0,0
556,18.518,5,4,airplane,0.002118,8,boat,0.000747,6,train,0.000640,0.000538,0.000082,0.000640,0.000443,0.000747,1086,390,193,134,1279,524,1,0,0,0
556,18.518,6,7,truck,0.002081,8,boat,0.001335,6,train,0.001045,0.000332,0.000174,0.001045,0.002081,0.001335,1053,406,226,101,1279,507,1,0,1,0
556,18.518,7,7,truck,0.002033,6,train,0.001921,8,boat,0.001278,0.000259,0.000162,0.001921,0.002033,0.001278,1091,402,188,114,1279,516,1,0,1,0
556,18.518,8,58,potted plant,0.001887,23,giraffe,0.000039,18,sheep,0.000036,0.000001,0.000001,0.000004,0.000008,0.000008,642,10,560,462,1202,472,0,0,0,0
